name,ring,quadrant,isNew,moved,description
OaaaL,hold,tools,false,-1,ebMRAyRKNlkdqOeIlgSKmeVosjS
FMuMDY,assess,platforms,true,0,YqDAnJzvmsaPTTpIrmUiuXNtcyvlvrizOp
gA,trial,languages & frameworks,true,1,kUTccTNGHjaMFNesXeUCUkNeSOGORbWPdFitqyPAbDHZMPYUDpHiRzhiwCUakgt
aiRf,adopt,techniques,true,-2,xBdQnPtyotntABNXfzkWUBUoPDuIYSfbvoCqhRqRhAEfmxLUQzoauzrHtOzGcplprgdPpnbIHPDfKsCtGwMoxGEsMXHpQHYYQSNjOKvVgYYr
pTsvATTYAKG,adopt,languages & frameworks,false,2,xlfMyesxPNwGlPTcANYjQugOjQtoxlGllrBJN
REgxntqPcIYhctH,trial,techniques,true,1,ZrxAhwxwiYieILzvKwcHuSmrTZKRvcjEzWmcjhmZHLaVSsr
DmLxkfwcXMVmu,assess,techniques,false,-1,hlgQkaOCwYOAlZAwlSSvdVzUfIWEhdBYGQWpXsoqPnjkRTXIOyNouzedOayDHpOZTaSqrEFREuKmDuxBGaeVUpzYjdFxOqrsuchhpeqefzHPuQmkxAGHLlFmtoeSHrWzFwlYTeAFofXjp
sTbygimhT,assess,tools,false,3,SiazVthtvohVHmtYcQMTaLntqvcfbufAhiILrgGCNUYkMqyKRUuNxgUWZt
wEv,adopt,tools,false,3,fqGEVTKJZKBRWGCUfHxTbHlYEejgWqYHzTRVExKJKVnoQlTCtPytbDTZkcZSBbjTTenhJvyEOnHieeKesclvQPzOHImmIxtHQgfAVJIsLLvDUiloMTbWQvwqXFpVzvpPwuWACsfMErSw
TIpLQCPGWgJG,trial,platforms,false,-1,slIasplBbqqpzjvZZZaYZKSrKUdPxOvlVh
TpJMYY,adopt,languages & frameworks,false,-3,LrjrzXcVKIcdSNSmKJZLwpaFycoKTyaauSttoXMbqcALBEApGYiYxqvaFLGOQvNGWIMcbMZrhtdwFnzIFnnFlsaNCrqsHLJyyVRpTVXLkTpGBewYmRBnzdyLNLXEGFFeSbTBUrVBCUpXogJyFq
WeafmQrlyabG,trial,platforms,true,2,EQkbZeWrsIeSXAhJRTgsICqzeKWAGrQCQNHWaZzxIqgWlyfyypKFrnFbJDhMaRiQaVwCtAaRGVTdmEPwKPYMWOyEZVVrPhmvLuwDeMhPkaGGpUULRAwQrCAIpnCPGXWOgbyLukbVppGIrMVVdSa
LDRpq,hold,techniques,false,-2,waamtNuvSsvlnCUFVWLIOKRFrJfcZfDolwVlLnJ
Kot,assess,tools,true,1,UbHzcNTFFSQavfHqrxetRrfMLPCRmHWwRCtCUYUUFtEnhVCcRZJPu
QeBBO,assess,languages & frameworks,true,-3,uoZKiSoHMNpgGivwYgIUVfiaqlzyXnxFMiyiRhhlBYbrTNOekBOKSjYRprPdlDDJdRoKDBIdYXDQiSIVHrhILtCWIueqLuhNidXSzSxtfSIkSEspLkHYeMehkRUWdiOkSnXGCWPUkIPRstzdx
xz,hold,techniques,true,0,SVHavdZVQUrsxXMXvljXZtuqHGIOujgrBKirSSjuFpJPcZNTxGSEnWPrWZeywSaPfNhXBJspreBFGPwQNxvayQZtJRyTjF
QpqKMHGFfSEMY,adopt,techniques,false,0,QtqWpemnFbTmLbBVShatUvbzyTcjTsDBJqYhosIsiewHOcdYFu
XxrsUvaE,assess,languages & frameworks,false,2,KjDfxpTABCugoOiApnqpCYJQpRyzOULzEuHoZKyZtKRYgjBLjJXKZlIOTqHuQZyooWMNxNwZTjqCOJRyVX
XQW,trial,tools,false,1,cBZnIGETgBrqdHWBkuEsRYlgltRBfgzvxuYzDElyDGzTSrgQpdgANNIpUHPfmaLiFvWYmworCkcsbPZGHeAbYFJpQYIjaCBdGtqGPbtqJeFXshXhHvhDs
ESMCn,adopt,platforms,true,1,btMTxqRSmaQTDlFGeRDsGuanTWGTHYCfSjNvARAWENFAULtDpIcCPptEDIJiI
MgfSgHGjNHwt,assess,techniques,true,-3,KikODJZfafGJZVgcUaEUSvNexhxAE
aKKuJWMEQDIKvp,hold,platforms,true,0,XPXhXktPooXPKeSkSvueFUqodwwjcSYceUflALEmYzDyrnsrNZoAjRwuSjgklDpSARAeqHAGuYhviZNyvUWkViCJSwbTQluqdtEPQk
oXVLQFV,assess,platforms,true,1,CcafocafbqSghPfdulbSlOdHWgldwkXtZCi
YNezNDKwzDNeyz,assess,techniques,true,2,YMdznUXHAzsdPOLSCFxvWdNgqdLCJmPgmmOIqCmiQyOyv
tGRkKrdrkIFF,trial,languages & frameworks,true,-1,wwIKBAqmuuUjruGILuSKJcPZnrrfHnGhtdDdLjexMITUAQsfySVGdCuNaYuZkXzPyheHHsVknVFRcUJfVdSIFuIYEYOfAJWpkcdoxtpnUiHkiMpAMhJzufJMGff
MPCvje,adopt,tools,false,2,AtjoODTEhYbHvMtaiNAtnKjhVmEQOOqDitGFPVwPtsIOBzvVrZPNLdLFALJLDajrIpsQiljSXfHPkLqAlMrwBvpnVkFtLKeVbxfuoMgkZYIwAbrrzQrccyuTSom
CnuiDs,hold,techniques,true,1,mbIzLxQlrtfrwOHfnBhEbnKZSleYutmXPwnqzXuvDPwamOCLuKUVunoAdtdObSyCYYdtJSbEckbP
PQbHIoMExWRL,assess,tools,false,-1,YLARnyUcyoCudMfBgdfLfYhtctOhlXVZWYuybxvIewtBGYrUBOwqugp
kt,adopt,languages & frameworks,false,-2,QGpKzoplowyqdwZriKyKovAy
fqBDgrOdSDo,trial,techniques,false,3,owYVrvdLuFrZIotsvCSnxspaotYTGeikYLJHjwbWlrvPsAZNJu
yD,trial,platforms,true,2,oVukymILYdZEGUYLSisCMfSzmtlqalhwJLjcjDjuMCginrlxRRaboCoAWidttKTtwOvTNEZxjvGVJnhyEeGkfiyuZKoNOwbAiTLSwKpcIMHGgzWThSosWovCKXWsyLzwcKvFeYwtGQu
VdpaQlpmWK,assess,platforms,true,0,XWJJzyTBCAJxWWZluTNjJnKjgehBikqHxTLhNcIrLDTTcDmGiyMnCoqNRMhEbXoWUWVZOmOuDSrkJeVhjKALTLrnHCJWjNPagWwAmLDJPbjWBFzHupyouEWQTgtIyzijoxCtOwpAqmkHAFTIHdVMrw
ecEkRbyPzoDLIMk,trial,languages & frameworks,false,0,xipNeWWWPTGBHyKUtJvXIcZxzQtSyiRyooUcaCVkCXgeeXHYcbpqkZydmJbXEzCmhGTYMWrbAwqeYcCBkYoOYLmnkazMJCCkJLqOJDYfVrUBPVibCAFTgdLZJzoaWMEvNB
LeywuTDGYqR,assess,techniques,true,-1,ddMemuPsrdxpQsJYTFsszUxmaNNChviatDLPXjzcuQRrWbBycAPaNHojqQiQOdtezNizJhIxMy
idVJYNBuzo,assess,techniques,false,2,tseQIPgMAQDTCamFQWNmMLxxSWepaGIPhvjMzBIVKBeJGJkoTjllPDaTxHTGztldaliuinbChcjxQlbAGWnJICOiXLlGVlufGNISdnyWXWUgQujGPWCIHqGXtCxySVqOsVSbghI
hLWO,adopt,tools,true,-3,nfJlJxfTcKvTKcqqYtQUwmZWnExqIafWfFMQFQolJmpeQymIUfqqDvIMloQJrIrVjuknEIZLegXGjhKWuonUZznXdCvFULzWONcKuBWKgTevCekVeOATx
OkWIORcVHO,assess,techniques,true,-3,MlyVNmKasNUMWPLcloOeDXIovSWSn
KFcOFvz,assess,tools,true,3,zDdZbaSRTtVFxvWRIpIvUfiLqfVBopWGIJWABFOPJBmJwoAyDIbfO
owHVtHP,adopt,languages & frameworks,false,0,WMwenCtgfjAKPAkBpRxGcixNCJQLxcaEflWNuONrDeRFPNySdRUMCVvqHoQrUUCyUFWWtrCokLqxQpvXMhjqstbxVMwRr
LnZynMB,assess,techniques,false,-3,zIvNltEwDsisMwzHTNCyAkrsOZOkpJMsNECOqeRidmyyRtMWmsILvUJbfjorHJIpEWBOsPhcFKegedyibvQFTWoeg
NVHBUBx,assess,techniques,true,-2,NkWLpsymFXjvjcqqJzpSNNGo
DgpXKcFQB,adopt,platforms,false,3,NotbMdrPfPIQeyGWbiCJIGAyffTwWYFDOb
ryyDPW,hold,tools,true,0,rFLuGTZqlRPiBTfFEXYQceSXJRaHuqVIWBDGeryOyhUucJlhBFrAMotlOfYFgH
nRZfuhdBKyko,adopt,platforms,true,1,LTZHToffhrtivnevSBpaQCzEDJzfIRoDykCcdchYASWzwoRMTPSeywaJSQQYgULwCTNMWsFYZQBaxPbhIvxWJIOvtvDTLkJoTddYUTRYqzxwjkHXSbKDwkjDBURdLWodlgpoSVBKptfMpjpenhTGQV
MYTXeMusoY,trial,techniques,true,0,wvOciOFoQYDsykvnqRfnVbeJRsHwVgTZisgMewMM
ybLqKLRsN,trial,techniques,true,3,YWVTbLgwFPTBCmWZCQKLwnMAvRJRzEvDMzpqduRaiShAhWcr
KSEqU,adopt,tools,false,-3,GHLHTPjWRNHNNhWSyuShQtCMEETJaJJEzrMVZiMkfLNYcFniovtUnlTunLWSAslLQ
RRwIVgwvLGk,adopt,platforms,false,-3,kihipWbMPqmAqvUicGVUJHdeNsRdcPNoLxwTChaWqwiDhITvUocMpxwaudOsCthhqORCEsaOGmhhGCopVUgosJERCaamvCdqDoGOgHNyCHMgjanCsXQvvSeKjFZqgjWZOlkRTzAgOujiOyOikmyh
MBtih,hold,languages & frameworks,false,-3,HsZbXTAvoVEbRXKKetIaUneGgpjdYkGPzCmwQlQcMSdLjZeR
opSYpHKUVKWCF,assess,techniques,true,1,wjmGGCzDtJhYROqnXBrukckiZrAeXsLrSmZIOSVhRGPnTcVvEGczuQnOKWBTkJivqVAoXetCYZmqEvNzLNVWcltbkttTpsqQRTKZMwDmGwueLwaQmMtyOHwhvTLwh
ekGO,adopt,languages & frameworks,true,2,UDrcdFBPQdrWPkdxfcKuvurh
SP,assess,techniques,true,-2,pIjVOfQTRdvbEexpmEgfGMWKQdygwbcLOYlCkbVssZVVyRiXQkmNHSAQCwazyMIlthMDbHAZwMoTYOJboViJAKyDXmL
iX,hold,tools,false,3,tuWRPceoQUNxnOBPLxXJgPUyxptXiaiPstercqkLutGfWSOSZoPPtmTLqHWuobBRdWTxmaQhoWTIBmwHEXovqURDKivONuCrthOffyzAIQAmTVwhfwGjhffCiabzLNBsQnfrTnpPf
WMkZxwKO,adopt,techniques,false,-2,CnUxwEctOCysSvpjOLqkhDziThBvtHKfACdOYQRxMwFuyLrpviwnJwkUpvhPljSfGkxUQDfAYTfKHiijFnLCLlNdySMdWygadLWDbqSFuMygLfHdJWujknnpRGXVUyPZYbHGcLVpIm
AETk,assess,tools,false,-3,YBvmlMYSNUkpCgzZuvKmZ
tcmrNrDM,adopt,platforms,false,0,DjYoczqPejvwAOJVdZnnOygnJQHtALJOxKJVZXMBIvtRQTfDtOlvFJoaBxCiGHAhgvWavhYlukTqLimXucWYIZAaspbfpSghLg
bfOdfQjDaXus,adopt,languages & frameworks,false,0,kPKMxYHZSqdfJnOfSgJHlSSdBwUXCKdcvAigLzJtTPPuYUMwPwDuGBGuEhduaVjYGBRjsfVzuxwVDCKjjDlPufWmNPNaKhfQzWzuQLoBwjjP
FUdV,hold,platforms,false,1,LaKquahPjYXfzxYsVmxRg
OPFmBMzFpXrOAVN,adopt,platforms,true,3,dkzolRUzMiXoxFvzcmQCVcqXZJbJawbwPimrtmCOkRZOSZLBmhLlZFdzuzpIyRjOCmnaUsicJDbTOrBIHMZYxMrksxbwWdDZqvEmqvKMIRwvbMgIXUUTugHMJBuUBamSMRj
zAiqVHPAPWegmk,adopt,languages & frameworks,true,-1,lsqcWFKZCKNNtwFTTdqOWDCUIiObXaMCtTORP
kv,assess,tools,true,3,pkkufjEFNXqcgGpCpqhjMdsqRzboHHcmKodfqo
cXHRJlNMHKa,trial,tools,false,0,PMdYBDbABouHKERnssjdfxmdkPbrxiKoUmqPycZnaPrJGBvxzRFgmfPlcuJKNhpJUFDfVGrVraYWSdLfbEXRC
BCmJj,trial,techniques,true,2,eDrWQVZQbPkEULZqKuHMKCLwAKnUSyMvzBjWGSdBTEPxhAZxGrgtbYiVbGOsmfuNLhseEvIUkUSiJNYVJATTgYBFBOmtjchVJdJTsQylVFqctGNZZExRuoghkWqJbP
JAvZgkLP,adopt,tools,true,0,HUpAEzCefbpOZUdQKkZYrmwKHpVqnBjGDqVhtsYKwQFPplvmWRIAWOukqdhXPoKFMxTXBnJxzYMriCwNMbAjiVMmBStuhHvtWqbfKZqN
kJjvl,trial,platforms,false,0,XgyKPHUunBaHiJtXcwMrbQaLUYOwAMuC
MfdXVpN,assess,techniques,true,-3,mgwYmWYxplMWbalZKAeGBHJKQwVfGC
euAApFJjOL,adopt,tools,true,-3,MkFqsrtLQsdVsyEwYbdRfdZDFnc
psJUbJInXJjA,trial,techniques,false,-3,sMYlMmQWIwzmCJWNmjSqGzHwoslQofDCnGTvXduBxydFNOGtTBHwXdWNLtfoSbQnWDmugFTwpNmDblJzsliVaKhMkgXAYNd
EdLi,adopt,techniques,true,1,baXblGWkBuzGrtlVMJzHdygsJgLGdQPOSjVXxpiTZoOFHhNsiBxvlsottaaIckMBOcEzK
hvOwNrpogq,hold,languages & frameworks,true,1,RPpOgpPwYSLHAMjWfkvxpIggQzaxEOAhJBhYCLQKUxyWzfrhGonzsydwZMyENBlmyGTsljVfSHrKGpjgdvqydEEdMoIGPmvtLrOlgsHSlHwqQZLBbEAxdEovEncMDz
OlbZ,hold,techniques,true,1,GWHuluKkLQoquxvuxeDgKYAbbVkRktJykuoLsorEiIbBsConqRsgFjcnJyFHDbgWbftFKkbuoeiBswsmSvCvvdRIrUaLVADPxBjeXQYrsBeAHQCmjFZyzmDCGVIGvNvXxBzJmUzlwYHtJCUGHStUmt
jagVXhmXmNyPxs,adopt,tools,true,-3,tvCHXcIDoEROMrnEoQKADwozMm
ACYZF,assess,techniques,true,3,rGhRzudIVhwIyVckSValJydznWgnqxPPelrQQQpbKIhayqZIAgHXWPFTnOLOgvq
uhGu,hold,languages & frameworks,false,0,hUmZqdkEtOudJtHWhcMoWoBJdtOBvQnUlvZwfksvzBGqDtpDtVgsQcQccsMvSYPvqSYmVrhoZzgoIpGRkFusiYglfGSxmeQPWjAKVbROieapRnDRyPsxAIXadLG
GSZTcCDNbAdXVYY,hold,techniques,false,-2,TajzNBbWqIrbjhxlCmwSFEKXLNECjikeHuCRQfwgyjzvcXWIateBoNqwZLXHxttXiSvmWuiGTJDZmBcLXKGaRqZlseHMhIgEvCLU
BvVZTvakjK,assess,techniques,true,-3,dwAhFSXRUehRXFQrZEvyNOPkuAGSttgiJkKFWdyWqjHeRcFSInRpYwhgJYdejwwRlgvaBDdvhTqkYrQagOVAkZtxPGncclCNbPjPJuYNCbTCIQnTf
DFejraTtJjScmgS,assess,tools,false,-3,yWYGsfMEAqWNepExdqIKlN
gFRkwpR,hold,tools,true,-2,qeqFxqMSYqnSYpbzzMPTYjRrawEmGYUaiPX
xtSAjEIVXAcEca,trial,tools,false,0,srjnYjtWYqSsccyTmLpvIJqNcmxhdAuv
IsPAUrhoMVCJz,hold,languages & frameworks,true,1,YwSGaYIChskIMoXFMFxbkUwZ
mHUjjo,adopt,techniques,false,3,ukUxyqOKJgLfqtiXASvanfOeuDrsIUkMKWIUWssPZgJXTUCveksTOOGIivhdsDiiDtJbphGJvTRpGnqVCyXWseVbSzTVt
SuKbKkPt,adopt,platforms,false,1,KYWYZQLcjPtlyiiRHQpRsuaeKOxLSTVEwsEvRCLvNRqsdOJHAlnhdDcsJrcsFIwFTxyaLdLZqbFQHbCGZDwcHRVziWkPLsqfViAXZawEmUPvPxXbELPGZwtdkeShxhyUAzGbpjNUwwH
UgwMBrggZU,hold,techniques,false,-3,VxpbrrpDobihFdhVsdAQGQgSdqJpypZdaVDvXZknscgfZRxyaLEcAWYJZBlFgVOQEpkwrwW
GOYTGmHBC,trial,platforms,true,1,elnbZuLCinGfdjtyqtZFSUUwADHpqvmFMfGwOxZZClElGBmFjPTJxDwLKDAwaNPWMQBDMaKMBGDPMhJYIWbasjOsiNRdXsMPKwhDaeeNMPmwbznQjJryJIYLNWSAXbnAprZj
qnCmuvgoskQM,trial,tools,true,3,MnRHvmEfGrcjFTsCxRHaRpZKVtQeNwKkivAbHBeOKPgRGHHAXbhhybAmppYqa
Hq,assess,languages & frameworks,false,0,mfaYbMaWezUYMxSGEWGCXNXgnOFhvaiWWAkuHwoQOnDKZNHiuFGSTRfnTfaLacNLmOZnItxHmiUhdBd
KpYyX,hold,tools,true,-2,HvaeIxoGBEEXCPqDxwXOXunasODxziSziXXVojksCndgYtzrlWlAbXpSNunYVrgeCOuTnglIOICCcqVNOGlEgsDSnzdEgOSrhdhlHAMkWWjEcVhti
BoWzVjCFq,assess,tools,false,-3,NhKEQFavSzWjsCIhoaLbzttfsWmhTvFpmhfkHmXrgYDDUnmXWKJcyZDoEWeMgaCZSMlhXSeMXKHboGfYLX
DeYYqIiYB,adopt,techniques,false,-1,VVpPDnPUQMHqiIWMNbvknXzitSxjjNKnRZlEbSFqAHMuHUnksPpLgbeNiFqIMiPNQezPpHmSrLUOSacPPWaeRkIsjzXsfjmCqWSAPOdHFHxHcQsFbShHuRsoTXahfNt
IzehmdfZ,adopt,languages & frameworks,false,3,SUxroaylMqiyIhHGCdjsCYIENLnWEjLtgQyeasQlOzDSzNwetSnkoVnbEJVCFpUecvfOGDhmiKQqBFDLgXFKyzsunKwcXubmhqufreWcDF
cBP,adopt,languages & frameworks,false,3,RBgkLqtYyPtgngPuabBHHwCTXKtuiSZezNCtSiEPrhlaNtqbXivOcKqtuePUiksfxuCCMZfUQPpZeBFLlhfknNMKudnMDKmNgxoyGbGuTdcegZxzxxAQzDRHKnwaoqkatNtjmYW
EcdoCyNOk,hold,platforms,false,-3,fZzxWxUZkGoLnXAIdrXXBSnSOhUWrcXxHWQIhyQbo
sMqGuBkPdvkZz,adopt,languages & frameworks,true,2,BvemCOlqLEZTvvILXxnNHsTtWeOlprrFYPrdSoIstphbdREeeqEHyXLZsQSBUOwBKbGKxyirrDYxgyIn
BNjjxsstBs,hold,techniques,false,1,iBNDsMVRTcCaRZgFwEEiVYhtPImnWCgfRoCdwuqPijOOvtRkhgQoWNwpxlLAiIFkrpvoDwzEJYTiVHjxUTjotSGhBxCoupqCRrFKhhmu
dQFVASBJ,assess,tools,false,-2,xejOCtftPpwtlsTbYBTQNBpWslgqhFkuAJgeWoMRzniljGspMHCxvBMTpbgxjUoUNlViIVcpSnHuuJkULvybLsRzmwbYDRwSlucnSqhYHpnBUBszsMfHzsUdxKQgCMtnOfMJmbEFwhwybKAWDsqnzI
DKg,assess,techniques,true,0,wbqOREMXNOEdAwYRUTqVDIOAiDgQMBiNvWObDqhsdtPEDiMLXUYvoLgvPYlXPoCGxTmPgXTnwQNLGSJpXJYNyqNkqGxDAMVlSNplORJizSExlsUfLv
erjiBLLoi,adopt,platforms,true,-2,LEOrSnAJBNRlnWZwGCYcWXJYbeqAGjMwRACBhowICwZFwdjwHDlpakazqKrxnWvqFIleMAxwfMPqytTULHYohMyZROMQVcFDlKYlAdvzPwrqtGDKBQVfCQCGfRPDnEOfYiiqlJHkjaocp
qbUHNJCToEMVBq,assess,tools,false,-3,mKvqpyTKZMKeZKZxNfLgyqXcnUJYvIIRQrjIweeZUPXwUHQoILaqRGCpcnVZfhlSpueswWejLHUEJGOdiavViyuPBMIktczxBgDdduytaQLVEJQWIJEhPkFCYfpJbFADcbrkFahpZcgkLHT
CmILlvLDW,adopt,languages & frameworks,false,1,GnyvbVElInqPEYDhyTMIgAsApypPZXgZBOEGfwweKvzpqRjRhW
XdexCPBQCs,hold,languages & frameworks,true,-1,WSQgHvDGXkZtxIJIxgyVGPrEoxgEeCJBENLjoXFwbHcrMBcnuWBTZyzQyLdbiRDRNLJDbNZmZeVpaHaVQHgVEYcgUdUIKSMAQnsyajqnWoIyQImlXYrrSamrTspJLNNSUbqEswjqTDmClKtDg
TTpL,adopt,techniques,false,-3,AGiEfrjRIjltugflaCCSLIJlbdkYsxkSlZvbkyVSSYZMu
RwlB,hold,languages & frameworks,true,-2,URlqfMpsrajQZCRFKBhpelXZGNULlZSVVlQScrcMRZfFveHrLoVuGRguTKQtTxrWzTiGtKBOlMepCokGThmRKKFoXjLAVjaFacrfQDrwI
HdwHRodHoHEysvN,hold,tools,false,1,AaGtxcesgAslvIWjdXmNkpqJxXSmHDTwvfSgFiktBsRybQDYNaJlDvekzCOoyLNqEbCwLVqGoQbdrxtDzCUCmfpoVydSMybtLOzHDyjPxQF
BAzqzLrcuLA,hold,techniques,false,-2,ZtLtXyJmIgVpkbQwLtKxfzbXdsnOVNJmhEUsfrHjdmMHllpUWxjiRnnCHtVTnubKeBnzUBlMh
GUGIJgQoHicHT,trial,platforms,false,-1,DtTSfAcMTUgKGoJkRGjdSCrWuTSSUQCaFGrwUgPCBVHxVbSTvSkoYYebDQvEahdTSWGPNdGu
ImfkB,adopt,techniques,true,-1,UbYashBjBKTvwRiznshVJIbXgKkENSykItzlcoRuRFvWmBXUYUYJathoNzwZHShDaFOk
yXZZf,trial,techniques,true,2,LwBFXqBclYUhFIwwllvmmVLLrTUZIptOhYWZgOerLvTIYROAzvVQgmCffhGXHFHaqftAGPZPTSravGEymAR
NGFfifvjWfxv,adopt,platforms,false,2,BvHllEbRKyySljpsWnotUnNGyWWANrwmdqEJKKZeshdRBMcMhdxRYjlUNndVutPooKfppdhsoUmHDKOTjKBdPHhqAklphLfNCBNgIgqYwJhBqzkurfvBkQN
Gq,hold,platforms,false,2,gkQpBukefXhtZGozjikCJZrEmFhhBI
FLAgFq,adopt,techniques,false,3,yRnhiuCAWqTGvjjNFuIkzNRcSSlbKxKOrAYIwlMrfzljxozktCkGOnfmlJTTDoSvURvjeFkvJyCmGUNXvztRMwFsEpnEwkTUgrVErKpABXhxJxhQU
jSxrO,hold,techniques,true,3,UHCdRinqKIWTawARtOJsHCzmzryalrTnknTCvWfJBNAmxuJZXIYKXDZHYFAAGXr
gExp,assess,platforms,true,1,jBBoEMFULBUDiFQcBvCofcQfZkUiseGNFd
wOfCcF,hold,techniques,false,2,PqHkyuvWOBVtVhwbuBcdmiKXcMXxlHrnVjVBCrTNiNvWqzvnhZjqLEBUGAUWoVTlmMyXwuvgDCvnnLDEJwYYumcbgMOoGztHvzbAPPuR
CEiUVavGhx,adopt,languages & frameworks,false,-2,yAKMtnUTWtFQoSPUEsUveNnOTVIQWSGXCBxXPjyuRtlGmhXdNYWqLoav
yOfmxf,assess,tools,true,3,JnyNQscxiMECOTWoFPARwiNEUmrQqUcXCfHlqqMaDpzwwvCGjfzbSlsiPJPlakAMryZBudrgarVWRjARSpzFzQeWLfBghQYXxdosXSpaZQDsoDtQNDXcNgRbJtYFZgNtyfMkBjUBElMykfthedA
QkrxMBQm,trial,techniques,true,2,pIbcUECfmoWLljghqaoOFZEJoKknxvELrHPiwyaPMdZQECLoOwMpPnHCpea
wDm,assess,tools,false,3,HaKCauiQZvYMJRTRWkdvjFJSRTpnaxJTJuoTKbrkxxEGNyHQBnvkHvsmNXEEwmTJZLnPox
dgQRGCitAc,adopt,platforms,true,3,EJYlUZCszvjPykAYpOBAlfZBgx
FkJbwwm,trial,techniques,false,-1,LXNgZFOnzklJLBVHQzxXGrocizsSUKghVFlQfjnmGVSwZRKsvYPRuBRHrAhdzXTtkFlGHoQwKBNYCUNCimoaaWskjiciLlFVPbAsd
pqBwZdinkHAlq,adopt,languages & frameworks,true,0,zWeAEAVOIBLjvubAsXNkYovjHEsHEHhoyREybSmRuFwPleTUMyPAxskAHKtGjHcVjxmVPTvuPTlooALlCuMObv
UHbAvepoj,assess,tools,true,2,OvUvxjkHHqmBaIkTlWOqfkOhBOrpissoqERyoLLIKOZKuoBlYDWuQIzpLDCbeRSWYJBcylWgxgTzXsJVUjDfmNVPofWKtL
qJXeEMv,hold,platforms,true,-1,WjlnMgDMajSBAPyckzrZ
WGUllRIGRcDxGv,adopt,languages & frameworks,true,3,cGSbvIzNQRnKXktJkrSSxsGSmkZAdLCkdaAgiCAcxJAKzFznHZyGwMzlvzN
cuKnAPtuVOosqkC,assess,languages & frameworks,true,3,SSVLgctLsmgKXQFoOJOYidskylayUPaWbRfLInvgVWyEJELltnoUZg
aNcwf,trial,platforms,false,-2,vCyGLcedHXCvGcelNPaquS
xxeAsyKmMpkcgKi,hold,tools,false,1,hmLiHjvJgQHEAadOMZGflVXMDQZlVEFdSZfISoTGIDlHZKGPPUKsiBtgcBVphwfSItnwB
JFZMYgKn,trial,tools,false,-1,zcEPhgiWtGHLjNEQexlzcfksucxVopoFaGybISmBKcyVvXCcvoWFmNkLAHSQhaKSeVzzriVxeZpYjeUwzZUxLa
iDUKETH,assess,platforms,true,1,eBKiUyHXLsIHSZzarhriKRHCjoQuzaDNZwAWVBC
ADNDeP,trial,languages & frameworks,true,-2,AiHiFXBRIicNIBVeRFTNzQBYZlcpNpOFIRPSUzOcEE
mgmjTwceWJn,hold,platforms,true,-2,CzeSfcMdfBsSlKQEuiqKUYyleHlrwINnvnhXJeNRiOLZDhJTRFkwNCsPFYIGNdhRnNdyFsgDrzXHkikHjWlXjfaINuCZKMCGzAbdMQvcEJSeaCvqJTzSABpPnsfArsauctheRf
TJiOU,trial,platforms,true,0,qqfdtMOsnCCMbrnHEdbDoHNaCseJSVyvaHjuFDukMUH
xYgkk,trial,techniques,false,-2,ylELfCzcpzdldgQFXFHmAYApGTxyWjBltateSprsUxavVpSYfooPlPgdIgcDsUFDAqvZmUBoVJCWVNrbxmhWERRAwuLvPnXSiwtwljijSoUZFtmkKopTSVBgDErto
lMUCmpcW,assess,languages & frameworks,true,-2,fyLiLfVNvgoYAgKtkqafbEpZBsveMDZIKAQHYMMJkNLArJLJvCDwnXfeqcOYXqIotKihEWbSAHYkAqdqKRNwJChEhbdIR
bBBRX,trial,platforms,false,-1,cUViKeSueNFaOcVhCjWBM
zmKWSGRX,hold,tools,true,-2,uUdiaCuHqVBrPSudgWeQlNlmNEgzIZzehUJXqKnkFwOascpTnWAQjaRBIkfbeWcWuueFqQPpVzIAeEzezGoHjYiixvJZqdJLSSVdgvziuPqfxKpUUz
IEIwYUPqbLdzuK,trial,tools,true,-1,syTaJouTmTAPbnOUTBWLjoncwWlnzZjrgaceQPnKMGApJWxoiXnWKsTnurXEZyoEvEFfqErcYGISufwyisDoztakZgZeQbIEHLiRfMQoKNkWiuLiEcnNojUpFXWokfUBNwnaMzeEEwJJfPOenACG
vFuPZcQmbaBXIU,adopt,platforms,true,1,yFQDhMeOyybOFWINJiAQcpirdYzClRHAPEHdegvdFkezFeypFJMFkrvXNNkgSOCvlMlojHFoeHYKyjAUAzwvjyRpBQpVfWKXDerWpMUXZCzOqJsrJSFOBcfFtPlB
rRiczcA,adopt,techniques,true,3,CXADuGAkFXqOCdtDVHDHAOPRQRHGexNqxeCsmGltTbjKIAGJJKvIWgrjPuPDVdbIgrwCqkUWyoSLqWHFSiDECDtueDwhuvUowhw
NOSeSb,assess,tools,true,-3,BEloxvUdGoanpFLSvsdUwWYftBKtSfwhZKlwrmUTaPItxAykXjvhZVrHWkuTzEwyJErylJaJFEQhrxRLxYlYlwiDTWvFTSilIROqhzpoEsozmTfYVCbtpiFIdDKjUSOer
FyHQsXujAQXeOP,assess,languages & frameworks,true,1,mCyKezHtldLdnxqWoIbXYDEyPfbfuhwBCTQHHPntxqDDfaRrFxVHuAizLJAEPzEnQCNQIepmhVAaXfIUGGqNMQCLDdSixwNRJlKPqjypx
fQm,adopt,platforms,true,-3,SaFZnESqTycAmUBVNoTRTCSgqZsTANYdxpQdLVxlPiBugPGRBqLDcYilBTWFdcqM
